OBJECTID,Elevation,Slope,Aspect,坡高,斜坡形态,地形表面纹理,TRI,地形位置指数,地形表面凸率,地形汇聚指数,相对坡位,平面曲率,剖面曲率,Curvature,River,流域面积,流路长度,地形湿度指数,河谷深度,流域坡度,河流强度指数 ,距河网垂直距离,Lithology,斜坡结构,NDVI,NDWI,Rainfall,Earthquake,NDBI,class
234,204.733333,13.08611,126.817561,45.772074,4.437037,0.628753,4.971296,0.830731,0.475616,1.67687,0.471717,0.028155,-0.032389,0.060544,157.45073,5613.478583,484.002791,12.009445,24.083956,0.203337,-1882.405723,70.918412,2,4,0.609609,0.278806,1151.804199,2.069329,-0.280531,1
231,157.022388,13.460481,275.93078,15.651389,3.61194,0.625312,5.109538,-1.552844,0.397712,-2.711912,0.655679,-0.010608,0.100541,-0.111149,144.822795,10390.82812,645.041583,13.075089,70.952779,0.294974,-7667.122224,147.536232,2,5,0.206637,0.331203,1151.136353,2.075904,-0.330771,0
253,255.419006,13.62191,184.794181,41.377881,4.179266,0.574834,5.094295,0.103205,0.452371,0.166191,0.501151,0.033729,0.013853,0.019876,614.320712,13162.58551,651.063926,11.975416,47.081448,0.23336,3815.739139,32.330164,2,4,0.669212,0.297024,1152.585083,2.048268,-0.295912,1
242,334.202312,15.31811,117.763101,101.210859,3.851638,0.543845,5.762951,-0.004531,0.462561,-0.46247,0.505257,-0.010732,-0.005833,-0.0049,815.858247,15753.13484,819.678853,12.175031,62.527387,0.256591,5418.580753,45.146226,2,3,0.656665,0.287813,1152.391602,2.04323,-0.287096,1
236,310.431227,15.198677,219.441668,41.639087,4.440613,0.518359,5.782409,-0.154356,0.425305,-0.389631,0.533593,0.024795,0.045052,-0.020257,671.617844,16729.90005,493.230337,12.734458,41.215871,0.245235,-1549.075732,106.5902,2,7,0.698955,0.282746,1151.153687,2.044723,-0.27862,0
247,240.963325,14.878384,237.190712,30.867211,4.041565,0.576901,5.64507,0.330073,0.476595,0.541721,0.482205,0.007194,-0.01205,0.019244,535.142795,7921.827761,394.946064,12.00101,29.443484,0.246039,2418.136049,83.246275,2,5,0.651985,0.302282,1151.706421,2.066855,-0.30177,0
233,366.875,16.512883,174.813185,59.312927,6.222222,0.348975,7.157514,2.108704,0.317626,1.201514,0.547779,0.033481,-0.011927,0.045408,819.531307,4825.753883,238.763292,13.131583,15.445828,0.253142,-97154.93196,71.340118,2,3,0.65456,0.226244,1150.884399,2.031156,-0.237062,0
252,279.889503,14.289713,86.6051,35.572087,3.79558,0.591178,5.34445,-0.328132,0.453274,-1.156323,0.528973,-0.03593,0.007555,-0.042816,638.613612,18302.53196,613.682662,12.318363,40.3479,0.238412,-5682.193455,4.745462,2,7,0.654383,0.292883,1152.554932,2.072625,-0.293944,1
251,395.334483,18.967863,151.936656,53.568448,3.703448,0.46047,7.241317,-0.16561,0.472697,-0.635928,0.421848,-0.032566,0.015452,-0.048018,1179.281854,13543.49226,462.331664,12.33786,52.788317,0.301787,-4317.330325,17.895425,2,3,0.656625,0.289333,1152.591064,2.026577,-0.286999,1
260,234.46124,13.941832,284.876118,40.95122,3.79845,0.659355,5.3087,0.302326,0.470325,0.35864,0.431865,-0.027175,0.00474,-0.032854,406.900467,12233.56647,731.458852,11.993685,38.410589,0.226069,6428.864172,152.880959,2,5,0.484371,0.225216,1152.341431,2.06067,-0.22144,1
258,169.785185,11.81658,258.735817,20.343708,4.140741,0.675359,4.434846,-0.829229,0.452436,-0.336309,0.484212,0.055782,-0.007005,0.062787,206.11931,8226.772602,396.175297,11.612816,36.291274,0.216772,338.910707,179.124029,2,5,0.343766,0.275329,1152.225098,2.063873,-0.275648,1
240,233.493056,14.644633,271.688526,34.816464,4.020833,0.619326,5.57436,-0.281344,0.439187,-0.399945,0.504038,0.043676,-0.052186,0.095862,374.896724,21095.03986,830.259875,12.648036,51.409791,0.245866,-25615.23532,154.385165,2,5,0.515735,0.262194,1152.741943,2.055843,-0.258936,1
261,202.595041,17.789356,156.25228,54.386912,5.123967,0.538728,6.674277,2.194773,0.491253,4.085268,0.379361,0.148298,-0.056853,0.205151,110.459229,5065.233232,336.759721,11.774415,29.403864,0.294019,2007.421401,79.588456,2,3,0.398959,0.157209,1152.847046,2.075904,-0.157147,1
265,204.793388,13.834373,309.134644,41.645919,4.157025,0.670073,5.186777,0.918472,0.429935,2.757825,0.469168,0.032956,0.032956,0,226.728858,10430.98559,915.300659,12.285494,54.462717,0.23783,2059.600253,178.073374,2,5,0.374874,0.211104,1152.655762,2.05587,-0.215252,1
256,603.60181,15.136107,159.531084,19.094096,4.170984,0.494198,5.967347,-0.653521,0.364475,-0.375967,0.476247,-0.011872,0.011688,-0.02356,2876.465355,7636.795018,256.071052,11.423792,16.777907,0.235689,7923.802125,-54.532899,2,7,0.638793,0.239074,1152.11792,2.067307,-0.245726,0
246,228.383051,12.784352,122.704933,42.328369,3.881356,0.601166,4.788475,-0.219789,0.453981,-1.453801,0.405344,-0.002157,0.034375,-0.036532,309.975493,14588.82293,617.538139,12.456345,38.182079,0.21421,-210.196774,49.485733,2,3,0.584792,0.275755,1153.412354,2.075904,-0.275195,1
269,405.067633,14.811296,225.306473,25.891437,4.207729,0.668434,5.708676,-0.003917,0.454076,0.332325,0.538865,0.029664,0.024984,0.00468,1571.389314,5301.268007,480.625664,11.384146,22.218582,0.261152,-8283.630977,-14.151905,2,7,0.692953,0.330656,1153.537842,2.029298,-0.329607,0
274,433.714286,12.788953,88.744042,27.905284,3.973214,0.582484,4.805431,0.070732,0.435381,0.266486,0.456341,-0.030554,-0.004607,-0.025948,1912.373356,8661.86034,315.050176,11.975412,28.536196,0.206833,-12178.6446,-28.333504,2,7,0.677797,0.294747,1154.047363,2.007185,-0.296316,0
273,212.191781,14.544345,231.409925,32.726252,4.429224,0.578353,5.413864,0.406269,0.469643,2.406708,0.45516,0.039987,-0.017517,0.05308,283.7712,8209.412639,326.09078,11.715041,26.744469,0.23579,856.40624,66.514411,2,7,0.440266,0.208907,1153.441895,2.075904,-0.203897,1
266,598.454545,12.56659,271.646514,70.551962,3.727273,0.586799,4.666227,0.833815,0.448571,1.340063,0.617289,0.006812,-0.002362,0.009173,2435.594227,5065.864426,198.439221,11.856554,14.027271,0.200351,-2535.978208,6.29004,2,7,0.776726,0.393566,1152.433838,2.066241,-0.388853,0
275,280.520958,14.268034,96.452753,32.519434,3.94012,0.620601,5.377086,0.21476,0.453645,0.501869,0.537522,0.01471,-0.000517,0.015227,693.730971,16541.68565,498.390156,12.08081,25.861595,0.222305,8779.455506,21.043509,2,7,0.654428,0.291682,1153.74353,2.075904,-0.295862,1
279,228.174603,16.473264,117.345373,53.414051,3.722222,0.482374,6.213173,0.234234,0.490311,-0.908944,0.550098,-0.033921,-0.065635,0.031714,201.684622,10762.15224,274.184043,12.193037,38.203004,0.222167,-1589.981446,54.304268,2,3,0.430085,0.191473,1153.698608,2.075904,-0.187257,1
280,209.857692,14.724547,138.605544,40.414031,4.384615,0.555266,5.704378,0.505613,0.449503,2.067604,0.441777,0.06135,0.004532,0.056819,225.283122,8591.876611,514.110155,12.250888,39.907711,0.263358,2725.630583,74.470709,2,3,0.440798,0.195178,1153.893555,2.075904,-0.198847,1
283,333.125874,12.104962,138.903479,19.486141,3.848485,0.664019,4.525842,-0.308574,0.480532,-1.458849,0.442451,-0.024762,-0.013189,-0.012137,1104.837596,10013.30638,230.905348,11.980565,21.339847,0.184322,-8522.506287,-6.947401,2,3,0.65005,0.292509,1154.248779,2.075904,-0.290739,1
276,253.657143,11.709785,235.003948,35.225419,4.314286,0.652636,4.324437,0.791506,0.497972,4.648032,0.62591,-0.058319,0.031633,-0.089952,475.667284,9172.073469,247.042865,12.230182,24.432631,0.169523,13236.16585,27.543241,2,5,0.471381,0.174676,1153.662109,2.075904,-0.158746,1
281,254.158537,12.599847,236.012356,27.424174,4.054878,0.651458,4.754662,0.402604,0.460914,1.702972,0.47234,0.018285,-0.065149,0.086387,627.008478,8144.207478,356.145198,11.499908,24.563067,0.158347,9781.913681,32.593529,2,7,0.551529,0.218012,1154.001953,2.075904,-0.212352,1
296,375.662791,12.766152,221.250606,16.875014,4.383721,0.703433,4.868828,0.781898,0.446211,3.376257,0.442713,0.062059,-0.01341,0.07209,1779.566028,3505.006868,192.523453,11.457996,12.080311,0.189262,-13996.90172,-30.919792,2,7,0.640915,0.290722,1155.114502,2.047071,-0.291048,0
293,413.468189,9.684192,127.077114,12.184352,3.781403,0.644233,3.657136,-0.356001,0.419857,-2.311875,0.370322,-0.016938,0.036989,-0.052742,2404.74904,6078.321934,287.744612,11.979652,12.991616,0.157944,-22727.14083,-51.07393,2,3,0.631526,0.256944,1155.124146,2.026214,-0.255037,0
287,216.753247,12.948264,142.828683,51.906546,4.116883,0.5846,4.879803,0.341348,0.506862,0.973282,0.516678,0.030879,0.030879,0,255.875401,5459.856658,548.610294,11.184512,21.007743,0.213057,4649.852918,69.622066,2,3,0.537408,0.228952,1154.233765,2.075904,-0.227482,1
284,199.28777,13.925751,228.13141,33.034754,3.971223,0.683816,5.24416,0.059498,0.431655,-0.186235,0.466925,0.005438,-0.022438,0.027877,289.496958,21179.98895,598.406355,12.558866,56.91152,0.183338,-62920.90072,119.184657,2,7,0.492618,0.327868,1153.862915,2.058315,-0.319805,0
294,314.769608,12.946681,98.040361,17.119074,3.696078,0.635028,4.907719,-0.410572,0.44645,-2.84891,0.550647,-0.018913,0.031541,-0.049267,1120.734394,41337.31765,382.43358,11.853169,39.030708,0.221756,9928.806567,123.919792,2,6,0.704055,0.281697,1154.363037,2.059776,-0.286109,0
289,172.235294,10.96135,104.135374,24.618385,4.264706,0.589441,4.2645,0.804452,0.466831,3.632223,0.321479,0.053272,0.026561,0.026711,123.380594,5179.655009,789.144634,11.391091,17.631656,0.217298,943.66861,127.55603,2,3,0.624294,0.301532,1154.327393,2.075904,-0.299873,1
290,210.481928,15.099676,71.215829,41.38956,4.514056,0.576882,5.721174,0.975904,0.460707,3.273412,0.490271,0.045864,-0.04167,0.087534,187.941815,5234.079027,536.367348,11.664545,22.528174,0.234763,2575.128774,65.163839,2,7,0.584539,0.276876,1154.56543,2.075904,-0.282992,1
304,261.997238,12.797627,80.061047,31.291426,3.875691,0.599883,4.7872,-0.126251,0.455487,-0.191092,0.459486,-0.010725,-0.018084,0.007359,483.17741,13788.18716,394.358738,12.190896,35.350474,0.202233,3104.030165,3.934038,2,7,0.622736,0.280706,1155.202759,2.075904,-0.282478,1
326,304.882521,14.054859,182.311696,22.923332,3.959885,0.615955,5.377329,0.130876,0.467184,0.239562,0.463582,-0.001814,-0.012917,0.011103,1423.358501,6791.27442,201.017022,11.362755,19.724216,0.212422,6737.643054,12.434164,2,3,0.629656,0.281456,1155.962524,2.074256,-0.281551,0
306,158.066667,5.417045,125.091669,11.197471,4.6,0.77918,2.050761,0.879279,0.489169,-6.426989,0.471733,-0.143899,0.025625,-0.169524,35.878072,2089.121244,80.663186,11.984342,3.891525,0.070372,-1383.458183,174.716748,2,3,0.588351,0.291094,1155.113892,2.068823,-0.308587,0
319,265.590426,16.92114,91.799747,28.64391,3.797872,0.586851,6.527411,-0.129241,0.489362,-1.688669,0.504766,-0.033405,0.029715,-0.063121,530.123501,11056.10512,257.40355,11.227999,25.10289,0.243121,15023.70494,108.126877,2,7,0.752674,0.326469,1155.370483,2.059162,-0.329832,0
317,390.979747,12.922192,149.1471,25.188921,3.898734,0.6324,4.80078,-0.122135,0.456127,-1.757572,0.429985,-0.037922,0.010207,-0.048129,2344.900849,11501.7618,510.820249,12.292536,25.295722,0.199987,3325.802267,-63.873551,2,3,0.687528,0.290307,1156.195068,2.052041,-0.288334,0
330,434.467866,15.21935,174.085738,23.439244,4.092545,0.645698,5.836843,0.330085,0.4428,2.306514,0.505121,0.009486,-0.062732,0.072218,2862.3148,5423.535274,253.510901,11.310443,16.276218,0.229603,-1664.68549,-97.628432,2,7,0.711656,0.309103,1156.705811,2.052352,-0.31419,0
338,372.874359,12.235391,201.775138,23.891887,3.974359,0.687349,4.629669,-0.198475,0.474124,0.807062,0.458379,0.006899,-0.007073,0.013972,2067.102642,7097.822877,219.858248,11.495642,18.987455,0.185519,77.574298,-42.166843,2,7,0.69736,0.298345,1157.130859,2.070405,-0.292108,0
335,217.387755,17.555568,223.875937,42.227222,4.174603,0.537122,6.776056,0.202795,0.451869,0.94887,0.520579,0.056324,0.011843,0.041736,280.688945,8423.578334,476.136298,11.941057,43.049844,0.274426,4978.431596,118.384344,2,7,0.563838,0.308854,1156.687012,2.059162,-0.305802,1
337,265.705882,18.037817,265.562728,75.483145,4.823529,0.53034,6.746021,2.038156,0.496938,2.690756,0.533295,0.189449,-0.2308,0.42025,477.440819,7013.078822,303.50939,12.462001,36.587657,0.258252,4079.764645,58.581442,2,4,0.653724,0.279816,1156.739624,2.059162,-0.284794,1
339,159.321429,5.882513,101.173001,10.796665,5.928571,0.768364,2.381622,3.434363,0.469694,19.76694,0.432011,0.10332,-0.221026,0.324345,45.797322,1352.717601,70.19198,10.202695,4.094105,0.083077,-78.537567,143.348576,2,7,0.676034,0.30227,1156.859009,2.068051,-0.298209,0
342,326.398734,16.453387,209.365736,34.567808,3.949367,0.538973,6.320031,-0.234417,0.452242,-0.313842,0.48577,-0.004677,0.00406,-0.008737,1534.801904,9313.358304,519.033497,11.886813,35.746362,0.266943,5139.078768,96.319951,2,7,0.72869,0.309861,1156.896606,2.059162,-0.308696,0
350,392.450593,13.826418,266.732264,28.651649,4.032609,0.608181,5.269788,0.423085,0.467728,0.869042,0.500144,0.034014,0.013075,0.022854,1854.893515,10301.88445,386.932999,11.901921,25.659775,0.226889,27593.46377,41.734195,2,5,0.752644,0.321956,1157.682007,2.059162,-0.324338,0
346,430.558304,12.27852,111.841864,13.966568,4.318021,0.771934,4.642084,0.226053,0.469563,1.811904,0.406957,0.036519,0.020259,0.016259,2655.08163,4611.364984,177.515005,11.493013,11.131094,0.188725,-12488.57969,-80.627665,2,7,0.70724,0.303485,1157.733276,2.075904,-0.312118,0
348,216.943978,16.543724,239.452016,46.323344,4.036415,0.567876,6.334255,0.019759,0.472188,-0.216828,0.547424,-0.003723,0.0034,-0.007123,361.790602,9914.880114,418.845089,12.344087,49.0006,0.272625,-2556.703621,98.818727,2,5,0.519245,0.31634,1157.478394,2.059162,-0.312178,1
332,357.046816,11.643682,148.207673,21.614446,4.03839,0.653688,4.373999,-0.189797,0.458078,-0.855444,0.43845,-0.009553,0.008361,-0.017914,1958.102571,9619.102765,322.100359,11.653502,22.709586,0.18727,15514.64702,-9.255561,2,3,0.733648,0.297505,1158.294556,2.075904,-0.295129,0
353,411.896465,12.694805,261.758244,36.022737,3.974747,0.617126,4.747145,0.128447,0.455063,0.541666,0.43988,-0.008762,-0.000506,-0.008256,1881.333436,9862.760193,516.078508,12.120934,26.962496,0.196578,-6196.623666,22.757198,2,5,0.713884,0.283302,1158.08252,2.034319,-0.283305,0
356,176.315789,14.131313,270.285677,33.818071,5.065789,0.559356,5.511755,1.319701,0.416009,6.171761,0.381534,0.108617,0.00585,0.102766,166.583049,4853.636871,388.127684,11.173598,28.762441,0.255518,421.443912,131.884409,2,2,0.22907,0.376557,1158.345459,2.059162,-0.374509,1
368,288.974619,10.804349,149.420393,18.835463,4.345178,0.708626,4.110424,0.323364,0.497574,2.604493,0.525184,-0.016444,-0.058856,0.042412,1082.885461,4413.739825,183.19728,10.411369,9.631872,0.149742,2507.981317,-0.252993,2,7,0.72602,0.309976,1159.032593,2.069847,-0.308621,0
374,444.796353,10.661113,151.121175,12.944193,3.893617,0.721309,4.04494,-0.015765,0.444057,-0.278267,0.424409,0.016151,0.010998,0.004785,3569.95778,6287.157154,256.198066,11.59771,12.27561,0.161526,-7528.527176,-54.875907,2,5,0.67816,0.296437,1159.708008,2.069213,-0.295475,0
373,410.302652,10.935276,171.234653,11.466487,4.112324,0.742915,4.155346,-0.087195,0.47075,-0.485172,0.44015,0.004842,0.019765,-0.012279,2589.091545,5707.11506,189.983825,11.452454,12.805162,0.171843,-21237.79668,-43.463452,2,7,0.66829,0.28216,1159.640137,2.075904,-0.279983,0
382,367.497253,13.387706,270.520845,28.308925,4.159341,0.64342,5.028182,0.160677,0.443348,1.494266,0.462261,0.039177,-0.004401,0.043579,1427.019058,9270.860154,685.498803,11.984111,27.820093,0.216894,-17364.62838,83.311089,2,6,0.723391,0.29447,1159.804321,1.966471,-0.290105,0
371,296.064748,10.040337,153.83439,12.153094,4.043165,0.738942,3.834033,-0.109761,0.473935,-0.933824,0.404335,0.002713,0.001407,0.001307,1258.906143,6042.58694,266.046279,11.175991,12.6057,0.156588,14899.82324,-2.909679,2,3,0.683203,0.275453,1159.541626,2.068273,-0.274507,0
372,455.944196,14.821525,265.649925,39.841267,4.078125,0.543671,5.543873,0.270487,0.448217,0.821568,0.489245,0.01298,-0.018914,0.031894,1180.807769,12432.51781,420.413294,12.435213,34.432784,0.243469,-48488.63536,39.614798,2,5,0.719804,0.290632,1159.415771,1.927028,-0.290317,0
376,219.382114,16.421761,166.70004,40.559241,3.195122,0.631659,6.542865,-0.914744,0.457541,-3.394659,0.505606,-0.028945,0.068517,-0.097462,297.006044,30333.81444,689.915442,12.672568,55.19209,0.235167,-6073.14398,126.654364,2,2,0.62945,0.329574,1159.826904,2.043045,-0.334037,0
369,284.486772,12.96059,198.493889,13.937808,4.47619,0.686145,4.954775,0.253539,0.456278,1.961607,0.390494,0.035406,-0.021615,0.057021,1143.552783,4659.155657,172.432778,10.925885,13.404706,0.198948,27384.25768,16.366141,2,7,0.687116,0.290047,1160.719727,2.049508,-0.28516,0
363,252.545966,11.032571,109.233239,14.313048,3.913696,0.715662,4.134867,-0.044977,0.438693,-0.503042,0.382625,0.006255,0.015797,-0.011359,600.06428,7166.351996,201.279684,11.840977,16.72464,0.17286,2856.591279,-8.229584,2,7,0.707094,0.301005,1160.698608,2.048315,-0.302447,0
392,227.340164,15.909249,242.346058,44.151388,4.344262,0.570655,6.056682,0.141781,0.467019,0.09253,0.544647,0.054472,0.02271,0.031761,406.149305,17378.17425,582.504216,12.16091,32.457714,0.273559,1396.354987,112.284957,2,7,0.611567,0.327877,1160.562134,1.999901,-0.323157,1
400,237.705,9.608669,218.500101,17.21414,4.465,0.711388,3.673156,0.611486,0.473975,3.549994,0.389578,0.046021,-0.042979,0.084157,428.185057,4389.179708,201.641372,10.831451,10.99642,0.141003,9574.947963,19.239144,2,5,0.687863,0.287256,1161.007935,2.043968,-0.280966,0
412,329.957806,13.314479,195.193065,29.103414,3.877637,0.633916,5.012756,-0.102748,0.467735,-0.179728,0.501406,0.003241,0.017547,-0.013795,659.515387,14580.0016,634.354305,11.682459,26.688494,0.218005,25501.06456,93.325474,2,5,0.715047,0.328295,1161.771851,1.955423,-0.333103,0
399,314.519481,6.017459,147.229878,9.329798,4.422078,0.758737,2.318969,0.340646,0.478614,1.621345,0.210334,0.027377,-0.022945,0.050323,1099.540781,4222.212042,171.286099,10.790073,7.85422,0.093926,20849.93692,7.309124,2,5,0.638365,0.28707,1160.973389,2.045506,-0.290374,0
404,575.107143,26.468944,62.805305,56.034793,3.282609,0.32295,11.204707,3.120387,0.266393,0.263572,0.576047,-0.141235,-0.024471,-0.116764,2692.901224,6086.294891,246.90554,11.955794,27.175973,0.529495,-688.319621,38.689014,3,7,0.833676,0.395451,1160.703491,1.887365,-0.388426,0
411,217.05492,16.648134,299.068797,62.041841,4.304348,0.545193,6.346374,0.273734,0.452851,1.961494,0.480193,0.040306,0.000405,0.039901,277.615142,9054.407962,624.000167,11.83043,55.633903,0.287759,617.694081,144.916416,2,2,0.531141,0.337781,1161.665771,1.985799,-0.342672,1
418,462.1025,20.649881,239.98175,49.069039,3.8575,0.474298,8.013832,-0.861419,0.426427,-1.27053,0.493059,-0.010382,0.041384,-0.051766,2186.032065,19549.97247,704.123839,12.543477,65.660161,0.367241,51497.22334,111.118459,3,7,0.767021,0.350494,1161.762817,1.903624,-0.350014,0
416,221.233333,24.645635,168.531279,66.979064,5.213333,0.521388,10.06785,3.037838,0.511861,2.987695,0.476883,0.089586,-0.240583,0.330169,96.096671,4585.897148,339.778927,11.331514,29.513907,0.312232,780.524191,193.840961,2,3,0.718935,0.32954,1161.920044,2.003309,-0.329628,0
430,274.488571,23.252253,87.032103,72.342494,4.637143,0.486742,9.245701,2.411197,0.501884,1.952684,0.489493,0.0689,-0.163245,0.232145,155.748314,5814.560093,350.534882,11.814368,40.989425,0.314159,9037.916158,88.319755,2,7,0.723666,0.326612,1162.649292,1.96477,-0.329812,1
424,203.927215,16.311372,252.21593,37.535645,4.297468,0.581939,6.283318,0.584673,0.48252,1.86945,0.508306,0.051872,0.010104,0.041768,205.639416,8512.88937,333.97135,12.021381,29.272458,0.247086,2541.796284,196.176545,2,5,0.526984,0.301486,1162.352051,2.013321,-0.303146,0
429,549.158837,21.04548,260.353,40.267547,4.035874,0.500739,8.199336,-0.239342,0.428494,-0.18367,0.476351,0.055218,0.054134,0.001084,2723.770767,14821.71684,386.96502,11.976849,45.960311,0.368891,-21434.48904,65.855283,3,7,0.782334,0.383142,1162.03125,1.908806,-0.383149,0
421,234.6,34.970154,155.18326,83.880683,5.466667,0.481073,14.43954,2.976577,0.504942,3.93408,0.467579,0.142898,-0.345494,0.488392,82.703917,3830.027189,223.314491,11.686869,43.458683,0.435202,-1916.4051,198.15284,2,3,0.734619,0.313889,1162.128174,1.959617,-0.308891,0
432,174.068627,18.305346,128.17033,11.843054,1.911765,0.546917,7.929655,-7.509274,0.415507,-11.818841,0.777413,-0.267977,0.500107,-0.753838,73.359334,18992.82967,487.918282,12.570773,94.327602,0.362372,20944.11907,179.074502,2,7,0.502125,0.250274,1162.585938,1.945327,-0.219417,1
436,359.522388,20.375794,175.809799,43.994422,4.865672,0.466218,7.99589,-0.016539,0.440934,-0.31169,0.575775,0.075496,0.026699,0.048797,1677.108371,29891.5884,605.493836,12.613351,74.337932,0.316282,61522.29178,144.614733,3,7,0.773958,0.338087,1162.606934,1.896252,-0.338426,0
426,207.112,18.625581,206.969142,32.843639,4.136,0.611243,7.67196,0.93373,0.473098,1.816555,0.470966,0.012685,-0.05125,0.063935,196.379599,7249.510906,272.979905,11.7459,25.702394,0.259356,2060.969748,175.349698,2,7,0.665303,0.30591,1162.571289,2.034049,-0.308919,0
446,293.321101,14.865683,256.279743,24.885925,4.548165,0.642549,5.664372,0.645859,0.478793,3.610034,0.504127,0.07126,-0.024556,0.095816,842.760259,4775.956759,332.703765,11.708983,18.249477,0.225304,7289.742896,65.531553,2,5,0.684905,0.298862,1163.387329,2.044674,-0.296979,0
456,280.974122,13.881281,132.273963,15.346055,3.89464,0.580547,5.369951,-0.4559,0.389546,-3.157696,0.457464,0.009073,0.097932,-0.092887,1094.270354,8158.160542,244.512355,11.856449,18.518305,0.239119,14357.66956,108.381072,2,3,0.692341,0.298777,1163.673828,2.046533,-0.298954,0
419,226.19186,12.574774,185.331811,17.219218,3.936047,0.672401,4.677057,0.385607,0.459614,1.681714,0.526086,-0.020933,-0.038533,0.0176,399.331499,11060.42494,263.614934,11.533844,16.98916,0.195832,3836.841403,174.517031,2,5,0.650382,0.294039,1163.040527,2.007277,-0.292976,0
